audio_base,audio,gold_sentence_path,original_text,sentence_segmented,sentence_start,sentence_end,transcribed_text,corrected_text
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-06_08_54_01.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_093/segment_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_093/gold_sentence_12.txt, Este es investigado en la comisaría de Sarita Colonia por el presunto delito contra la libertad sexual tocamientos indebidos.,este es investigado en la comisaría de sarita colonia por el presunto delito contra la libertad sexual tocamientos indebidos,87.27172538921837,93.61257731412836,este es investigado en la comisaría de sarita colonia por el presunto delito contra la libertad en sus alto camitos indebitos, Este es investigado en la comisaría de Sarita Colonia por el presunto delito contra la libertad sexual tocamientos indebidos.
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_1.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_1.txt, Maritza García no integrará Unidos por la República ni apoyará a Salaverry ,maritza garcía no integrará unidos por la república ni apoyará a salaverry,0.5000328083989501,4.920322834645669,mariza garcía no integrará unidos por la república ni apoyarás al haber, Maritza García no integrará Unidos por la República ni apoyará a Salaverry 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_2.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_2.txt," Presidente del Congreso, Daniel Salaverry, había anunciado esta noche la conformación de la bancada. ",presidente del congreso daniel salaverry había anunciado esta noche la conformación de la bancada,5.440356955380578,10.460686351706038,presidente del congreso dañols alaberry había anunciado esta noche la conformación de la bancanda," Presidente del Congreso, Daniel Salaverry, había anunciado esta noche la conformación de la bancada. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_3.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_3.txt," Maritza García, sin embargo, anunció que continuará con en Cambio 21 y apoyará a Pedro Olaechea a la Mesa Directiva. ",maritza garcía sin embargo anunció que continuará con en cambio veintiuno y apoyará a pedro olaechea a la mesa directiva,10.94071784776903,21.921438320209976,mariza garcía sin embargo anunció que continuará con el cambio veintiuno y apoyará a pedro olaechea en la mesa a la mesa directa," Maritza García, sin embargo, anunció que continuará con en Cambio 21 y apoyará a Pedro Olaechea a la Mesa Directiva. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_4.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_4.txt," Horas movidas hubo esta la noche del miércoles 25 en el Congreso, en medio de la culminación de la legislatura y cierre del plazo para la inscripción de las listas a la Mesa Directiva. ",horas movidas hubo esta la noche del miércoles veinticinco en el congreso en medio de la culminación de la legislatura y cierre del plazo para la inscripción de las listas a la mesa directiva,21.94143963254593,33.002165354330714,oras movidas hubo esa noche el miercolas veinticinco en el congreso en medio de la culminación de la legislatura y sierra del plazo para la inscripción de las listas slecva," Horas movidas hubo esta la noche del miércoles 25 en el Congreso, en medio de la culminación de la legislatura y cierre del plazo para la inscripción de las listas a la Mesa Directiva. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_5.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_5.txt," La recién oficializada bancada Unidos por la República se quedó sin su primera integrante, luego que Maritza García señaló que no formará parte de la agrupación parlamentaria. ",la recién oficializada bancada unidos por la república se quedó sin su primera integrante luego que maritza garcía señaló que no formará parte de la agrupación parlamentaria,34.3422532808399,45.26296981627296,la recien oficializada bancada unidos por la república se quedó sin su primerida integrante luego que marizza garcía señaló uque no formará parte de la agrupación parlamentaria," La recién oficializada bancada Unidos por la República se quedó sin su primera integrante, luego que Maritza García señaló que no formará parte de la agrupación parlamentaria. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_6.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_6.txt," La bancada fue oficializada mediante solicitud al Oficial Mayor, siendo integrada por 6 congresistas, incluyendo Daniel Salaverry. ",la bancada fue oficializada mediante solicitud al oficial mayor siendo integrada por seis congresistas incluyendo daniel salaverry,46.04302099737533,54.28356167979002,la bancada fue oficializada mediante solicitud al oficial mayor siendo integrada por seis congresistas incluyendo daniel salaverry," La bancada fue oficializada mediante solicitud al Oficial Mayor, siendo integrada por 6 congresistas, incluyendo Daniel Salaverry. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_7.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_7.txt," Sin García, quedan 5 parlamentarios, aunque su permanencia peligra si otro legislador deja la agrupación. ",sin garcía quedan cinco parlamentarios aunque su permanencia peligra si otro legislador deja la agrupación,55.52364304461943,63.30415354330708,sin garcía quedan cinco parlamentarios aunque su permanencia peligra si otro legislador deja la agrupación," Sin García, quedan 5 parlamentarios, aunque su permanencia peligra si otro legislador deja la agrupación. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_8.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_8.txt," “No formaré parte de la Bancada Republicana”, anunció Maritza García a través de su cuenta de Twitter. ",no formaré parte de la bancada republicana anunció maritza garcía a través de su cuenta de twitter,64.50423228346457,71.62469947506561,do conforme parte de la bancada republicana arun anunció mars marizza garcía a través de su cuenca de twitter," “No formaré parte de la Bancada Republicana”, anunció Maritza García a través de su cuenta de Twitter. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_9.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_9.txt," “Seguiré en Cambio 21 con la esperanza de un Perú mejor y siempre bajo el mismo lineamiento político que coincidan con el colega Olaechea”, añadió. ",seguiré en cambio veintiuno con la esperanza de un perú mejor y siempre bajo el mismo lineamiento político que coincidan con el colega olaechea añadió,72.14473359580052,82.22539501312336,seguiré en cambio veintiuno con la esperanza de un perú mejor y siempre abajo el mismo lineamiento político que coincidan con el colega olecheaañadió," “Seguiré en Cambio 21 con la esperanza de un Perú mejor y siempre bajo el mismo lineamiento político que coincidan con el colega Olaechea”, añadió. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_10.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_10.txt," Es extraño el movimiento realizado por Maritza García, siendo anunciada en una bancada pese a estar en una y luego señalar que continuará en Cambio 21. ",es extraño el movimiento realizado por maritza garcía siendo anunciada en una bancada pese a estar en una y luego señalar que continuará en cambio veintiuno,83.86550262467192,94.44619685039368,es extraño el movimiento realizado por paurt maritza garcía siendo anunciado en una bancada pese a ser una y luego señalar a que continuará en cambio mentiuno," Es extraño el movimiento realizado por Maritza García, siendo anunciada en una bancada pese a estar en una y luego señalar que continuará en Cambio 21. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_11.txt, Genera desconcierto frente a lo que suceda de cara a las elecciones de la Mesa Directiva. ,genera desconcierto frente a lo que suceda de cara a las elecciones de la mesa directiva,95.3062532808399,101.446656167979,genera desconcierto frente a lo que suceda decara a las elecciones de la mesdirectiva, Genera desconcierto frente a lo que suceda de cara a las elecciones de la Mesa Directiva. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_12.txt," La única lista presentada hasta el momento está encabezada por Pedro Olaechea de Acción Republicana y conformada por Karina Beteta de Fuerza Popular, Salvador Heresi de Contigo y Marvin Palma de Cambio 21. ",la única lista presentada hasta el momento está encabezada por pedro olaechea de acción republicana y conformada por karina beteta de fuerza popular salvador heresi de contigo y marvin palma de cambio veintiuno,101.90668635170604,119.46783858267716,la única lista presentada ese el momento está encabezada por pedro olechea de acción republicana y conformada por carina beteta de fuerza popular salvador heresi de contigo y marvin palma de cambio-perú," La única lista presentada hasta el momento está encabezada por Pedro Olaechea de Acción Republicana y conformada por Karina Beteta de Fuerza Popular, Salvador Heresi de Contigo y Marvin Palma de Cambio 21. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_13.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_13.txt, Una segunda lista podría ser liderada por Daniel Salaverry. ,una segunda lista podría ser liderada por daniel salaverry,119.50784120734907,123.22808530183728,unda y segunda lista podría ser liderada por danusalaverry, Una segunda lista podría ser liderada por Daniel Salaverry. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-27_10_23_55.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/segment_14.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_002/gold_sentence_14.txt," No obstante, dada la salida de Maritza García de Unidos por la República, la bancada podría quedar en disolución, si es que se retira otro de sus integrantes –Lucio Ávila también era vocero titular de Cambio 21.",no obstante dada la salida de maritza garcía de unidos por la república la bancada podría quedar en disolución si es que se retira otro de sus integrantes lucio ávila también era vocero titular de cambio veintiuno,123.32809186351707,136.86898031496065,no obstante dada la salida de mariza garcía de unidos por la república la bancada podría quedar en disolución si que se trata de otro de sus integrantes lucio ávila también era bucero titular del cambio veintiuno," No obstante, dada la salida de Maritza García de Unidos por la República, la bancada podría quedar en disolución, si es que se retira otro de sus integrantes –Lucio Ávila también era vocero titular de Cambio 21."
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-28_12_37_24.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_015/segment_1.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_015/gold_sentence_1.txt, Balean a una prestamista dentro de una bodega en Villa El Salvador ,balean a una prestamista dentro de una bodega en villa el salvador,0.7800424063554057,5.2002827090360375,balean a una prestamista dentro de una bodega en biel salvador, Balean a una prestamista dentro de una bodega en Villa El Salvador 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-28_12_37_24.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_015/segment_2.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_015/gold_sentence_2.txt, La agraviada fue interceptada por un sujeto que le arrebató su canguro. ,la agraviada fue interceptada por un sujeto que le arrebató su canguro,6.260340338185691,11.160606737085034,la agraviada fue interceptada por un sujeto que le arrebató su cangulo, La agraviada fue interceptada por un sujeto que le arrebató su canguro. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-28_12_37_24.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_015/segment_3.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_015/gold_sentence_3.txt," Ella se percató que el hombre era familiar de una de sus clientas que le debe más de S/15,000. ",ella se percató que el hombre era familiar de una de sus clientas que le debe más de s15000,11.680635007988638,18.42100144239304,ella se percató que el hombre era familiar de un de una de sus clientas que le debe mas de," Ella se percató que el hombre era familiar de una de sus clientas que le debe más de S/15,000. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-28_12_37_24.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_015/segment_4.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_015/gold_sentence_4.txt, La prestamista Janeth Arce Roca recibió un disparo en el rostro en un ataque que sufrió a una cuadra de su casa en Villa El Salvador. ,la prestamista janeth arce roca recibió un disparo en el rostro en un ataque que sufrió a una cuadra de su casa en villa el salvador,21.921191727321144,31.28170060358601,laprestamista janette arce roca recibió un disparo en el rostro en un ataque que sufrió a una cuadra de su csa embiel salvador, La prestamista Janeth Arce Roca recibió un disparo en el rostro en un ataque que sufrió a una cuadra de su casa en Villa El Salvador. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-05-28_12_37_24.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_015/segment_5.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_015/gold_sentence_5.txt, La mujer de 44 años compraba gaseosa en una bodega cuando fue interceptada por un sujeto que le arrebató su canguro. ,la mujer de cuarenta y cuatro años compraba gaseosa en una bodega cuando fue interceptada por un sujeto que le arrebató su canguro,31.92173539854429,39.24213336587964,la mujer de cuarenta y cuatro años compró compraba gaseos en una bodega cuando fue interceptada por un sujeto que le arrebató su cangulo, La mujer de 44 años compraba gaseosa en una bodega cuando fue interceptada por un sujeto que le arrebató su canguro. 
